Timeframe,Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Gross PnL %,Net PnL %,Status,Exit Reason,Regime,Regime Reason,Triggered Rules
1d,BTCUSDT,Bullish,2020-12-17T00:00:00+00:00,2020-12-19T00:00:00+00:00,21346.8,23543.514275641613,10.29,10.25,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.44 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2020-12-20T00:00:00+00:00,2020-12-21T00:00:00+00:00,23847.28,22167.583700538235,-7.04,-7.16,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 34.87 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2020-12-22T00:00:00+00:00,2020-12-26T00:00:00+00:00,22730.1,25454.121425579375,11.98,11.94,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 37.29 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.18"
1d,BTCUSDT,Bullish,2020-12-27T00:00:00+00:00,2021-01-01T00:00:00+00:00,26508.83,29527.67256819637,11.39,11.35,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 41.18 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-01-02T00:00:00+00:00,2021-01-03T00:00:00+00:00,29337.16,32554.508400229886,10.97,10.93,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 51.38 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-01-04T00:00:00+00:00,2021-01-05T00:00:00+00:00,33054.53,30451.779644085538,-7.87,-7.99,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 55.60 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-01-06T00:00:00+00:00,2021-01-07T00:00:00+00:00,33999.52,38978.67227155263,14.64,14.60,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 53.01 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-01-08T00:00:00+00:00,2021-01-10T00:00:00+00:00,39498.92,35817.49946805308,-9.32,-9.44,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 52.95 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-01-11T00:00:00+00:00,2021-01-12T00:00:00+00:00,38221.67,33820.56246403521,-11.51,-11.63,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 52.51 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2020-12-02T00:00:00+00:00,2020-12-27T00:00:00+00:00,585.98,683.013779881017,16.56,16.52,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 41.83 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,ETHUSDT,Bullish,2020-12-28T00:00:00+00:00,2021-01-03T00:00:00+00:00,685.97,789.8353837117756,15.14,15.10,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.18 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.13"
1d,ETHUSDT,Bullish,2021-01-04T00:00:00+00:00,2021-01-05T00:00:00+00:00,980.24,1121.0818829439288,14.37,14.33,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.42 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-01-06T00:00:00+00:00,2021-01-07T00:00:00+00:00,1101.29,1291.5719296812447,17.28,17.24,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.88 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ETHUSDT,Bullish,2021-01-08T00:00:00+00:00,2021-01-11T00:00:00+00:00,1227.12,1085.9861696730259,-11.50,-11.62,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 44.98 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2020-12-27T00:00:00+00:00,2020-12-29T00:00:00+00:00,33.638,38.57325109397132,14.67,14.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.32 >= 20.00,"ema_trend:0.20, rsi_momentum:0.09"
1d,BNBUSDT,Bullish,2020-12-30T00:00:00+00:00,2021-01-07T00:00:00+00:00,39.122,44.63487596700255,14.09,14.05,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 24.86 >= 20.00,"ema_trend:0.25, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-01-08T00:00:00+00:00,2021-01-11T00:00:00+00:00,43.57,39.47304717985987,-9.40,-9.52,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 43.25 >= 20.00,"ema_trend:0.25, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-01-15T00:00:00+00:00,2021-01-22T00:00:00+00:00,41.911,37.08974777043973,-11.50,-11.62,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 36.37 >= 20.00,"ema_trend:0.25, rsi_momentum:0.10"
1d,BTCUSDT,Bullish,2021-02-06T00:00:00+00:00,2021-02-08T00:00:00+00:00,38362.65,45229.62891600545,17.90,17.86,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.29 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,BTCUSDT,Bullish,2021-02-09T00:00:00+00:00,2021-02-19T00:00:00+00:00,46451.32,54142.13750308454,16.56,16.52,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.67 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-02-20T00:00:00+00:00,2021-02-22T00:00:00+00:00,56004.1,50772.30258142944,-9.34,-9.46,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 37.45 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-02-23T00:00:00+00:00,2021-02-24T00:00:00+00:00,54121.1,48238.113138265486,-10.87,-10.99,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 38.90 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.19"
1d,BTCUSDT,Bullish,2021-03-11T00:00:00+00:00,2024-04-02T00:00:00+00:00,55947.98,65505.3,17.08,16.96,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 20.91 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.16"
1d,ETHUSDT,Bullish,2021-02-15T00:00:00+00:00,2021-02-22T00:00:00+00:00,1803.59,1590.4519259616104,-11.82,-11.94,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 31.18 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.16"
1d,BNBUSDT,Bullish,2021-02-03T00:00:00+00:00,2021-02-05T00:00:00+00:00,50.914,58.82725531973995,15.54,15.50,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.56 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.14"
1d,BNBUSDT,Bullish,2021-02-06T00:00:00+00:00,2021-02-08T00:00:00+00:00,67.736,77.43527211642444,14.32,14.28,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.03 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-02-09T00:00:00+00:00,2021-02-10T00:00:00+00:00,80.146,93.50325158155411,16.67,16.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 39.05 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:-0.13"
1d,BNBUSDT,Bullish,2021-02-20T00:00:00+00:00,2021-02-21T00:00:00+00:00,334.094,294.2910488668841,-11.91,-12.03,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 65.33 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.19"
1d,BTCUSDT,Bullish,2021-04-03T00:00:00+00:00,2021-04-18T00:00:00+00:00,59031.36,54125.44374064406,-8.31,-8.43,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.23 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.10"
1d,BTCUSDT,Bullish,2021-04-19T00:00:00+00:00,2021-04-22T00:00:00+00:00,56140.05,50990.62416627135,-9.17,-9.29,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.69 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.06"
1d,BTCUSDT,Bullish,2021-05-07T00:00:00+00:00,2021-05-12T00:00:00+00:00,56435.35,51295.500751810134,-9.11,-9.23,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 21.04 >= 20.00,"ema_trend:0.06, higher_tf_trend:0.30, rsi_momentum:0.00"
1d,ETHUSDT,Bullish,2021-04-06T00:00:00+00:00,2021-04-14T00:00:00+00:00,2110.35,2399.336636649869,13.69,13.65,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.98 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.15"
1d,ETHUSDT,Bullish,2021-04-15T00:00:00+00:00,2021-04-18T00:00:00+00:00,2437.08,2241.9498350419517,-8.01,-8.13,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.95 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-04-19T00:00:00+00:00,2021-04-22T00:00:00+00:00,2235.32,2605.5464929209243,16.56,16.52,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 30.06 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.06"
1d,ETHUSDT,Bullish,2021-04-23T00:00:00+00:00,2021-05-01T00:00:00+00:00,2398.94,2829.901528511936,17.96,17.92,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.13 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,ETHUSDT,Bullish,2021-05-02T00:00:00+00:00,2021-05-03T00:00:00+00:00,2947.01,3377.161027490266,14.60,14.56,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.12 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-05-04T00:00:00+00:00,2021-05-08T00:00:00+00:00,3433.36,3905.5159752339537,13.75,13.71,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.92 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-05-09T00:00:00+00:00,2021-05-13T00:00:00+00:00,3914.47,3538.072387224519,-9.62,-9.74,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 40.08 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-04-07T00:00:00+00:00,2021-04-10T00:00:00+00:00,403.484,474.0694748039169,17.49,17.45,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 36.46 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-04-11T00:00:00+00:00,2021-04-12T00:00:00+00:00,472.789,553.6388105379183,17.10,17.06,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 42.93 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-04-13T00:00:00+00:00,2021-04-14T00:00:00+00:00,598.229,531.6677543166388,-11.13,-11.25,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 47.83 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-05-10T00:00:00+00:00,2021-05-12T00:00:00+00:00,662.398,584.8195862085231,-11.71,-11.83,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 31.73 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.14"
1d,XRPUSDT,Bullish,2021-04-06T00:00:00+00:00,2021-04-07T00:00:00+00:00,0.9176,1.082418235118846,17.96,17.92,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.81 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ADAUSDT,Bullish,2021-04-12T00:00:00+00:00,2021-04-14T00:00:00+00:00,1.26757,1.4815774125352474,16.88,16.84,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.16 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.07"
1d,ADAUSDT,Bullish,2021-04-15T00:00:00+00:00,2021-04-18T00:00:00+00:00,1.45412,1.2908022909766914,-11.23,-11.35,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 26.44 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.19, volume_confirmation:0.13"
1d,BTCUSDT,Bullish,2021-07-27T00:00:00+00:00,2024-04-02T00:00:00+00:00,37218.09,65505.3,76.00,75.88,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 25.20 >= 20.00,"ema_trend:-0.25, higher_tf_trend:0.30, rsi_momentum:0.14"
1d,ETHUSDT,Bullish,2021-07-30T00:00:00+00:00,2024-04-02T00:00:00+00:00,2382.45,3280.76,37.71,37.59,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 20.76 >= 20.00,"ema_trend:-0.14, higher_tf_trend:0.30, rsi_momentum:0.14"
1d,XRPUSDT,Bullish,2021-07-29T00:00:00+00:00,2024-04-02T00:00:00+00:00,0.732,0.5858,-19.97,-20.09,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 27.40 >= 20.00,"ema_trend:-0.25, higher_tf_trend:0.30, rsi_momentum:0.14"
1d,BTCUSDT,Bullish,2021-08-02T00:00:00+00:00,2021-08-09T00:00:00+00:00,39846.78,45713.45061926602,14.72,14.68,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.36 >= 20.00,"ema_trend:0.04, higher_tf_trend:0.30, rsi_momentum:0.13"
1d,BTCUSDT,Bullish,2021-08-10T00:00:00+00:00,2021-09-06T00:00:00+00:00,46259.7,52346.63177332812,13.16,13.12,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 43.04 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-09-07T00:00:00+00:00,2021-09-08T00:00:00+00:00,52683.97,49403.18148915099,-6.23,-6.35,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 32.05 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.19"
1d,BTCUSDT,Bullish,2021-09-09T00:00:00+00:00,2021-09-21T00:00:00+00:00,46062.29,41840.36011054346,-9.17,-9.29,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 30.90 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.03, volume_confirmation:-0.20"
1d,ETHUSDT,Bullish,2021-08-02T00:00:00+00:00,2021-08-06T00:00:00+00:00,2554.71,2906.7108728255544,13.78,13.74,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.16 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-08-07T00:00:00+00:00,2021-08-13T00:00:00+00:00,2892.3,3307.6024346794093,14.36,14.32,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.37 >= 20.00,"ema_trend:0.23, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.14"
1d,ETHUSDT,Bullish,2021-08-14T00:00:00+00:00,2021-08-17T00:00:00+00:00,3324.12,3007.3314841863157,-9.53,-9.65,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 40.96 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-08-18T00:00:00+00:00,2021-09-01T00:00:00+00:00,3014.64,3494.325219641086,15.91,15.87,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.16 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.07"
1d,ETHUSDT,Bullish,2021-09-02T00:00:00+00:00,2021-09-07T00:00:00+00:00,3831.44,3512.7038575820625,-8.32,-8.44,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 22.77 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-09-08T00:00:00+00:00,2021-09-20T00:00:00+00:00,3435.0,3048.0261638023667,-11.27,-11.39,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 30.71 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.01"
1d,SOLUSDT,Bullish,2021-08-12T00:00:00+00:00,2021-08-15T00:00:00+00:00,41.65,49.05795031128906,17.79,17.75,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 28.30 >= 20.00,"ema_trend:0.25, rsi_momentum:0.19"
1d,SOLUSDT,Bullish,2021-08-16T00:00:00+00:00,2021-08-17T00:00:00+00:00,53.565,62.34967448695144,16.40,16.36,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.66 >= 20.00,"ema_trend:0.25, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-08-13T00:00:00+00:00,2021-08-16T00:00:00+00:00,385.8,437.20345859297277,13.32,13.28,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.86 >= 20.00,"ema_trend:0.13, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-08-17T00:00:00+00:00,2021-08-23T00:00:00+00:00,415.83,467.5527465346182,12.44,12.40,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.95 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-08-24T00:00:00+00:00,2021-08-30T00:00:00+00:00,499.18,457.2259776498105,-8.40,-8.52,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 36.06 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2021-08-31T00:00:00+00:00,2021-09-07T00:00:00+00:00,460.29,417.04261450843865,-9.40,-9.52,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 42.76 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.07"
1d,XRPUSDT,Bullish,2021-08-03T00:00:00+00:00,2021-08-10T00:00:00+00:00,0.7381,0.8618712587923015,16.77,16.73,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.40 >= 20.00,"ema_trend:-0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,XRPUSDT,Bullish,2021-08-11T00:00:00+00:00,2021-08-12T00:00:00+00:00,0.8519,0.9776322526478823,14.76,14.72,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.23 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,XRPUSDT,Bullish,2021-08-13T00:00:00+00:00,2021-08-14T00:00:00+00:00,0.9667,1.1315525545790415,17.05,17.01,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 32.83 >= 20.00,"ema_trend:0.20, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,XRPUSDT,Bullish,2021-08-15T00:00:00+00:00,2021-08-16T00:00:00+00:00,1.2805,1.1452515927759932,-10.56,-10.68,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 38.78 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,XRPUSDT,Bullish,2021-09-03T00:00:00+00:00,2021-09-07T00:00:00+00:00,1.2542,1.1050046619613383,-11.90,-12.02,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 30.70 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.11"
1d,ADAUSDT,Bullish,2021-08-04T00:00:00+00:00,2021-08-10T00:00:00+00:00,1.3696,1.5652576528733153,14.29,14.25,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 23.48 >= 20.00,"ema_trend:-0.15, higher_tf_trend:0.30, rsi_momentum:0.10"
1d,ADAUSDT,Bullish,2021-08-11T00:00:00+00:00,2021-08-13T00:00:00+00:00,1.6796,1.897816362621589,12.99,12.95,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 30.71 >= 20.00,"ema_trend:0.08, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ADAUSDT,Bullish,2021-08-14T00:00:00+00:00,2021-08-17T00:00:00+00:00,2.1411,1.9493679910885249,-8.95,-9.07,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 39.37 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ADAUSDT,Bullish,2021-08-18T00:00:00+00:00,2021-08-19T00:00:00+00:00,1.925,2.2532936292112913,17.05,17.01,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 46.44 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.16"
1d,ADAUSDT,Bullish,2021-08-20T00:00:00+00:00,2021-08-23T00:00:00+00:00,2.4459,2.839827925187287,16.11,16.07,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 46.66 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.10"
1d,ADAUSDT,Bullish,2021-08-24T00:00:00+00:00,2021-08-25T00:00:00+00:00,2.9195,2.6316730160822908,-9.86,-9.98,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 51.43 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ADAUSDT,Bullish,2021-08-26T00:00:00+00:00,2021-09-07T00:00:00+00:00,2.7402,2.434920100601567,-11.14,-11.26,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 52.68 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:-0.12"
1d,BTCUSDT,Bullish,2021-10-04T00:00:00+00:00,2021-10-06T00:00:00+00:00,48187.3,54035.02712424738,12.14,12.10,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.71 >= 20.00,"higher_tf_trend:0.30, rsi_momentum:0.07"
1d,BTCUSDT,Bullish,2021-10-07T00:00:00+00:00,2021-10-15T00:00:00+00:00,55321.6,61766.98367874325,11.65,11.61,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.36 >= 20.00,"ema_trend:0.13, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-10-16T00:00:00+00:00,2021-11-10T00:00:00+00:00,61702.33,68751.11955888622,11.42,11.38,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 37.38 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2021-11-11T00:00:00+00:00,2021-11-16T00:00:00+00:00,64920.13,60093.26567199854,-7.44,-7.56,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 31.62 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.09"
1d,BTCUSDT,Bullish,2021-11-17T00:00:00+00:00,2021-11-23T00:00:00+00:00,60106.03,55461.479242149,-7.73,-7.85,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.57 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.04"
1d,ETHUSDT,Bullish,2021-10-05T00:00:00+00:00,2021-10-16T00:00:00+00:00,3386.12,3945.1465881128993,16.51,16.47,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.80 >= 20.00,"ema_trend:0.05, higher_tf_trend:0.30, rsi_momentum:0.05"
1d,ETHUSDT,Bullish,2021-10-24T00:00:00+00:00,2021-11-08T00:00:00+00:00,4170.5,4711.544181412374,12.97,12.93,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.65 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.16"
1d,ETHUSDT,Bullish,2021-11-09T00:00:00+00:00,2021-11-10T00:00:00+00:00,4814.3,4471.169941199895,-7.13,-7.25,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 23.96 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2021-11-11T00:00:00+00:00,2021-11-16T00:00:00+00:00,4632.21,4277.592398279501,-7.66,-7.78,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 23.68 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,ETHUSDT,Bullish,2021-12-01T00:00:00+00:00,2024-04-02T00:00:00+00:00,4631.51,3280.76,-29.16,-29.28,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 20.88 >= 20.00,"ema_trend:0.19, higher_tf_trend:0.30, rsi_momentum:0.06"
1d,SOLUSDT,Bullish,2021-10-25T00:00:00+00:00,2021-10-27T00:00:00+00:00,202.386,178.9676890339756,-11.57,-11.69,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.61 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2021-11-03T00:00:00+00:00,2021-11-06T00:00:00+00:00,221.044,259.5568547881268,17.42,17.38,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.90 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.19"
1d,SOLUSDT,Bullish,2021-11-07T00:00:00+00:00,2021-11-10T00:00:00+00:00,258.336,230.64205292319713,-10.72,-10.84,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.61 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2021-11-12T00:00:00+00:00,2021-11-18T00:00:00+00:00,233.469,205.63815606594838,-11.92,-12.04,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 27.17 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.10"
